#term ID	term description	genes mapped	enrichment score	direction	false discovery rate	method	matching proteins in your input (IDs)	matching proteins in your input (labels)
GO:0035578	Azurophil granule lumen	48	0.16643	bottom	0.0018	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000215832,9606.ENSP00000216124,9606.ENSP00000216962,9606.ENSP00000218516,9606.ENSP00000227266,9606.ENSP00000245907,9606.ENSP00000254286,9606.ENSP00000258145,9606.ENSP00000260118,9606.ENSP00000261416,9606.ENSP00000264595,9606.ENSP00000268695,9606.ENSP00000286788,9606.ENSP00000297258,9606.ENSP00000299300,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000306920,9606.ENSP00000309474,9606.ENSP00000339001,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000346032,9606.ENSP00000347872,9606.ENSP00000348965,9606.ENSP00000349687,9606.ENSP00000351777,9606.ENSP00000359540,9606.ENSP00000360635,9606.ENSP00000361562,9606.ENSP00000361883,9606.ENSP00000363603,9606.ENSP00000367220,9606.ENSP00000368920,9606.ENSP00000369081,9606.ENSP00000369538,9606.ENSP00000371193,9606.ENSP00000395473,9606.ENSP00000401508,9606.ENSP00000426455,9606.ENSP00000438399,9606.ENSP00000451206,9606.ENSP00000466259,9606.ENSP00000473631,9606.ENSP00000475750,9606.ENSP00000488437	FUCA2,GRN,MAPK1,ARSA,PYGB,GLA,CTSC,C3,ACTR10,GNS,GGH,HEXB,AGA,GALNS,CCT8,FABP5,CCT2,GUSB,PA2G4,GLB1,PSMD1,TUBB,TUBB4B,PRDX6,ANXA2,VAT1,DYNC1H1,GM2A,VCP,CREG1,DPP7,CTSA,CAP1,FUCA1,ACTR2,NHLRC3,TXNDC5,GDI2,CPPED1,MAN2B1,NAPRT,RNASET2,IST1,NPC2,ACLY,DNAJC3,HEBP2,PRSS2
GO:0005903	Brush border	25	1.0857	bottom	0.0054	ks	9606.ENSP00000211998,9606.ENSP00000216181,9606.ENSP00000248444,9606.ENSP00000262613,9606.ENSP00000263238,9606.ENSP00000303356,9606.ENSP00000323856,9606.ENSP00000324573,9606.ENSP00000335153,9606.ENSP00000336831,9606.ENSP00000338934,9606.ENSP00000348381,9606.ENSP00000354947,9606.ENSP00000358866,9606.ENSP00000360609,9606.ENSP00000364935,9606.ENSP00000369055,9606.ENSP00000377941,9606.ENSP00000389326,9606.ENSP00000401010,9606.ENSP00000418525,9606.ENSP00000420213,9606.ENSP00000446955,9606.ENSP00000449089,9606.ENSP00000493594	VCL,MYH9,VIL1,SLC9A3R1,ACTR3,DCXR,PLEC,FLII,HSP90AA1,PLS1,EZR,ADD3,CAPZA2,FLNA,HSP90AB1,CLIC1,B4GALT1,ACTN1,ACE2,CAPZB,MME,FLNB,MYL6,DNM1L,MYH14
GO:0022626	Cytosolic ribosome	43	7.51778	top	0.0063	ks	9606.ENSP00000225430,9606.ENSP00000230050,9606.ENSP00000259469,9606.ENSP00000270625,9606.ENSP00000272317,9606.ENSP00000278572,9606.ENSP00000294189,9606.ENSP00000296674,9606.ENSP00000309830,9606.ENSP00000318646,9606.ENSP00000341885,9606.ENSP00000346027,9606.ENSP00000346037,9606.ENSP00000346050,9606.ENSP00000346088,9606.ENSP00000354739,9606.ENSP00000359345,9606.ENSP00000363018,9606.ENSP00000367806,9606.ENSP00000369757,9606.ENSP00000375632,9606.ENSP00000378163,9606.ENSP00000385958,9606.ENSP00000389103,9606.ENSP00000389351,9606.ENSP00000393241,9606.ENSP00000403172,9606.ENSP00000417229,9606.ENSP00000426909,9606.ENSP00000428085,9606.ENSP00000429374,9606.ENSP00000431240,9606.ENSP00000435777,9606.ENSP00000449328,9606.ENSP00000463842,9606.ENSP00000470972,9606.ENSP00000472469,9606.ENSP00000472985,9606.ENSP00000481646,9606.ENSP00000495273,9606.ENSP00000496250,9606.ENSP00000498019,9606.ENSP00000499044	RPL19,RPS12,RPL35,RPS11,RPS27A,RPS3,RPL29,RPS23,RPL38,RPS15A,RPS2,RPL21,RPLP1,RPS3A,RPL22,RPL12,RPL5,RPL10A,RPS16,RPS6,RPS9,RPL34,RPS14,RPL23A,RPSA,RPS18,RPL6,EIF2A,RACK1,RPL30,RPS20,RPLP2,RPS13,RPLP0,RPL17,RPS19,RPS28,RPS5,RPS10,RPS7,RPL11,RPS17,RPS27
GO:0019773	Proteasome core complex, alpha-subunit complex	7	9.52022	top	0.0089	afc	9606.ENSP00000044462,9606.ENSP00000216455,9606.ENSP00000223321,9606.ENSP00000261479,9606.ENSP00000271308,9606.ENSP00000359910,9606.ENSP00000414359	PSMA4,PSMA3,PSMA2,PSMA6,PSMA5,PSMA7,PSMA1
GO:0048471	Perinuclear region of cytoplasm	118	0.212149	both ends	0.0096	ks	9606.ENSP00000001008,9606.ENSP00000216714,9606.ENSP00000216968,9606.ENSP00000219022,9606.ENSP00000221419,9606.ENSP00000222399,9606.ENSP00000231368,9606.ENSP00000233099,9606.ENSP00000252699,9606.ENSP00000252934,9606.ENSP00000254722,9606.ENSP00000256637,9606.ENSP00000256682,9606.ENSP00000260408,9606.ENSP00000261700,9606.ENSP00000261769,9606.ENSP00000262613,9606.ENSP00000263847,9606.ENSP00000264144,9606.ENSP00000264710,9606.ENSP00000264904,9606.ENSP00000265087,9606.ENSP00000265462,9606.ENSP00000265872,9606.ENSP00000268717,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000282841,9606.ENSP00000284981,9606.ENSP00000287295,9606.ENSP00000296503,9606.ENSP00000299138,9606.ENSP00000299767,9606.ENSP00000300026,9606.ENSP00000303208,9606.ENSP00000303908,9606.ENSP00000306100,9606.ENSP00000306625,9606.ENSP00000306881,9606.ENSP00000306920,9606.ENSP00000307078,9606.ENSP00000309591,9606.ENSP00000310491,9606.ENSP00000314067,9606.ENSP00000315702,9606.ENSP00000320117,9606.ENSP00000320866,9606.ENSP00000323856,9606.ENSP00000325827,9606.ENSP00000326381,9606.ENSP00000333298,9606.ENSP00000335153,9606.ENSP00000338814,9606.ENSP00000338844,9606.ENSP00000338934,9606.ENSP00000340211,9606.ENSP00000340278,9606.ENSP00000342026,9606.ENSP00000345672,9606.ENSP00000345731,9606.ENSP00000348056,9606.ENSP00000348668,9606.ENSP00000348708,9606.ENSP00000351777,9606.ENSP00000352264,9606.ENSP00000354394,9606.ENSP00000355599,9606.ENSP00000355632,9606.ENSP00000356954,9606.ENSP00000357283,9606.ENSP00000357704,9606.ENSP00000357709,9606.ENSP00000358994,9606.ENSP00000360609,9606.ENSP00000361777,9606.ENSP00000361930,9606.ENSP00000362680,9606.ENSP00000362946,9606.ENSP00000363500,9606.ENSP00000364802,9606.ENSP00000364935,9606.ENSP00000365435,9606.ENSP00000365576,9606.ENSP00000369127,9606.ENSP00000369757,9606.ENSP00000373489,9606.ENSP00000373905,9606.ENSP00000376197,9606.ENSP00000376886,9606.ENSP00000376911,9606.ENSP00000377015,9606.ENSP00000377148,9606.ENSP00000377470,9606.ENSP00000377833,9606.ENSP00000378721,9606.ENSP00000380070,9606.ENSP00000380378,9606.ENSP00000381581,9606.ENSP00000391249,9606.ENSP00000401470,9606.ENSP00000404854,9606.ENSP00000406229,9606.ENSP00000407487,9606.ENSP00000408411,9606.ENSP00000409952,9606.ENSP00000417864,9606.ENSP00000425561,9606.ENSP00000426909,9606.ENSP00000428056,9606.ENSP00000430620,9606.ENSP00000436604,9606.ENSP00000437125,9606.ENSP00000449089,9606.ENSP00000470142,9606.ENSP00000480987,9606.ENSP00000481038,9606.ENSP00000495360,9606.ENSP00000498772	FKBP4,APEX1,PROCR,OLFM4,HNRNPL,LAMB1,LNPEP,HEATR5B,ACTN4,ATXN10,SERPINF1,SORT1,ARF3,ADAM10,RTRAF,CDH1,SLC9A3R1,OSBP,LAMC2,RAB10,USO1,STC2,PRDX5,CCAR1,COPS3,ERBB2,EGFR,GGPS1,APP,AIFM1,HMGB2,VPS35,HSP90B1,PPIB,PCSK9,TWF2,PAM,ASPSCR1,SEC23A,GLB1,KIF5B,PRKACA,ARHGAP1,PAK2,MOB4,TRIP10,CALR,PLEC,SEC16A,EIF4A2,LAMP1,HSP90AA1,BAG5,SEC23B,EZR,CORO1B,PARK7,PRDX6,CTSB,DLG1,UBE2I,GALNT6,UPF2,VCP,CD2AP,STAT1,TSNAX,GALNT2,CCN2,LMNA,S100A4,S100A6,MYO6,HSP90AB1,SET,YWHAB,SRC,RAB14,CLIC4,HSPA1A,CLIC1,TNFRSF1B,UBQLN1,DNAJA1,RPS6,KRT18,DNM2,TFRC,NME2,LGMN,PICALM,AP1G1,CNP,ANXA4,SEC31A,GAPDH,PAFAH1B1,LCP1,SEPTIN9,RANGAP1,NDRG1,FAT1,UNC45A,LAMP2,VPS52,ANP32A,EIF4E,RACK1,PIK3R1,HEPH,GALNT4,HSPA8,DNM1L,UPF1,MCM3,CYFIP1,CTNNB1,CLN5
GO:0001725	Stress fiber	15	1.21252	bottom	0.0100	afc	9606.ENSP00000216181,9606.ENSP00000252699,9606.ENSP00000340211,9606.ENSP00000341189,9606.ENSP00000351022,9606.ENSP00000377941,9606.ENSP00000391249,9606.ENSP00000413507,9606.ENSP00000420213,9606.ENSP00000422896,9606.ENSP00000464359,9606.ENSP00000491657,9606.ENSP00000493594,9606.ENSP00000494125,9606.ENSP00000498577	MYH9,ACTN4,CORO1B,PTK2,TPM1,ACTN1,SEPTIN9,SEPTIN7,FLNB,SEPTIN11,MYL12A,LPP,MYH14,TPM4,TPM3
GO:0005764	Lysosome	150	0.137074	bottom	0.0100	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000199448,9606.ENSP00000199764,9606.ENSP00000204679,9606.ENSP00000215832,9606.ENSP00000215838,9606.ENSP00000216124,9606.ENSP00000216962,9606.ENSP00000217131,9606.ENSP00000217402,9606.ENSP00000218516,9606.ENSP00000219345,9606.ENSP00000220166,9606.ENSP00000222219,9606.ENSP00000225927,9606.ENSP00000227266,9606.ENSP00000229268,9606.ENSP00000231368,9606.ENSP00000240617,9606.ENSP00000242285,9606.ENSP00000245907,9606.ENSP00000247933,9606.ENSP00000253413,9606.ENSP00000254286,9606.ENSP00000256637,9606.ENSP00000258145,9606.ENSP00000259470,9606.ENSP00000260118,9606.ENSP00000261416,9606.ENSP00000261889,9606.ENSP00000262646,9606.ENSP00000263559,9606.ENSP00000263593,9606.ENSP00000264039,9606.ENSP00000264595,9606.ENSP00000265062,9606.ENSP00000268695,9606.ENSP00000270142,9606.ENSP00000271064,9606.ENSP00000273398,9606.ENSP00000276390,9606.ENSP00000280800,9606.ENSP00000286788,9606.ENSP00000294785,9606.ENSP00000297258,9606.ENSP00000299138,9606.ENSP00000299300,9606.ENSP00000299427,9606.ENSP00000302046,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000303208,9606.ENSP00000305692,9606.ENSP00000306920,9606.ENSP00000307078,9606.ENSP00000309474,9606.ENSP00000310832,9606.ENSP00000314508,9606.ENSP00000314606,9606.ENSP00000317257,9606.ENSP00000320117,9606.ENSP00000320866,9606.ENSP00000323036,9606.ENSP00000327694,9606.ENSP00000331201,9606.ENSP00000333298,9606.ENSP00000335153,9606.ENSP00000336666,9606.ENSP00000337354,9606.ENSP00000339001,9606.ENSP00000339063,9606.ENSP00000340409,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000343635,9606.ENSP00000345656,9606.ENSP00000345672,9606.ENSP00000346032,9606.ENSP00000347872,9606.ENSP00000348965,9606.ENSP00000349687,9606.ENSP00000350199,9606.ENSP00000351777,9606.ENSP00000351926,9606.ENSP00000354608,9606.ENSP00000357981,9606.ENSP00000358089,9606.ENSP00000358994,9606.ENSP00000359540,9606.ENSP00000359664,9606.ENSP00000360609,9606.ENSP00000360635,9606.ENSP00000361471,9606.ENSP00000361562,9606.ENSP00000361818,9606.ENSP00000361883,9606.ENSP00000362680,9606.ENSP00000362946,9606.ENSP00000363603,9606.ENSP00000363827,9606.ENSP00000364782,9606.ENSP00000367123,9606.ENSP00000367220,9606.ENSP00000368678,9606.ENSP00000368920,9606.ENSP00000369055,9606.ENSP00000369081,9606.ENSP00000369538,9606.ENSP00000370115,9606.ENSP00000370542,9606.ENSP00000371152,9606.ENSP00000371193,9606.ENSP00000373312,9606.ENSP00000376911,9606.ENSP00000377055,9606.ENSP00000377148,9606.ENSP00000378394,9606.ENSP00000379680,9606.ENSP00000384886,9606.ENSP00000388996,9606.ENSP00000395473,9606.ENSP00000398722,9606.ENSP00000401508,9606.ENSP00000403362,9606.ENSP00000408411,9606.ENSP00000409581,9606.ENSP00000413606,9606.ENSP00000420384,9606.ENSP00000424183,9606.ENSP00000426455,9606.ENSP00000431984,9606.ENSP00000437125,9606.ENSP00000438399,9606.ENSP00000451206,9606.ENSP00000454071,9606.ENSP00000455114,9606.ENSP00000465685,9606.ENSP00000466259,9606.ENSP00000470176,9606.ENSP00000473631,9606.ENSP00000475750,9606.ENSP00000479606,9606.ENSP00000483185,9606.ENSP00000488437,9606.ENSP00000490083,9606.ENSP00000493153,9606.ENSP00000495247,9606.ENSP00000495274,9606.ENSP00000498772	FUCA2,GRN,EPDR1,CEACAM6,GNPTG,MAPK1,TCN2,ARSA,PYGB,CTSZ,CHMP4B,GLA,PLA2G15,CTSH,DNASE2,NAGLU,CTSC,USP5,LNPEP,PLBD1,CLTA,C3,IDUA,ATP6V1E1,ACTR10,SORT1,GNS,CTSV,GGH,HEXB,SNX1,RAB2A,VPS26A,SIAE,GPC1,AGA,RAB7A,GALNS,SOD1,TINAGL1,ATP6V1A,ATP6V1B2,PLBD2,CCT8,NCSTN,FABP5,VPS35,CCT2,TPP1,RNASE6,GUSB,PA2G4,PCSK9,GAA,GLB1,KIF5B,PSMD1,CTSF,GBA,SGSH,CPNE1,TRIP10,CALR,ACPP,AP2A2,HGS,LAMP1,HSP90AA1,AP1S1,LIPA,TUBB,EEF1A1,SMPD1,TUBB4B,PRDX6,MEAK7,VAPA,CTSB,ANXA2,VAT1,DYNC1H1,GM2A,AP1B1,VCP,AP2A1,PPT2,CTSS,TIAL1,MYO6,CREG1,CTBS,HSP90AB1,DPP7,ASS1,CTSA,SDC4,CAP1,SRC,RAB14,FUCA1,HSPG2,NEU1,SLC3A2,ACTR2,AGRN,NHLRC3,B4GALT1,TXNDC5,GDI2,SERPINB1,SDC1,ASAH1,CPPED1,SEC13,LGMN,PRCP,AP1G1,PSAP,NAGA,IFI30,AP1M1,MAN2B1,CHID1,NAPRT,AP2M1,LAMP2,ARRB1,STXBP2,CST7,LAMTOR3,RNASET2,CAPN1,HSPA8,IST1,NPC2,LDLR,HEXA,AP1M2,ACLY,AP2S1,DNAJC3,HEBP2,CLTC,AP2B1,PRSS2,ATP6AP2,PPT1,MANBA,AP3D1,CLN5
GO:0044391	Ribosomal subunit	44	6.63643	top	0.0100	ks	9606.ENSP00000225430,9606.ENSP00000230050,9606.ENSP00000259469,9606.ENSP00000270625,9606.ENSP00000272317,9606.ENSP00000278572,9606.ENSP00000294189,9606.ENSP00000296674,9606.ENSP00000296930,9606.ENSP00000309830,9606.ENSP00000318646,9606.ENSP00000341885,9606.ENSP00000346027,9606.ENSP00000346037,9606.ENSP00000346050,9606.ENSP00000346088,9606.ENSP00000354739,9606.ENSP00000359345,9606.ENSP00000363018,9606.ENSP00000367806,9606.ENSP00000369757,9606.ENSP00000375632,9606.ENSP00000378163,9606.ENSP00000385958,9606.ENSP00000389103,9606.ENSP00000389351,9606.ENSP00000393241,9606.ENSP00000403172,9606.ENSP00000417229,9606.ENSP00000426909,9606.ENSP00000428085,9606.ENSP00000429374,9606.ENSP00000431240,9606.ENSP00000435777,9606.ENSP00000449328,9606.ENSP00000463842,9606.ENSP00000470972,9606.ENSP00000472469,9606.ENSP00000472985,9606.ENSP00000481646,9606.ENSP00000495273,9606.ENSP00000496250,9606.ENSP00000498019,9606.ENSP00000499044	RPL19,RPS12,RPL35,RPS11,RPS27A,RPS3,RPL29,RPS23,NPM1,RPL38,RPS15A,RPS2,RPL21,RPLP1,RPS3A,RPL22,RPL12,RPL5,RPL10A,RPS16,RPS6,RPS9,RPL34,RPS14,RPL23A,RPSA,RPS18,RPL6,EIF2A,RACK1,RPL30,RPS20,RPLP2,RPS13,RPLP0,RPL17,RPS19,RPS28,RPS5,RPS10,RPS7,RPL11,RPS17,RPS27
GO:0005773	Vacuole	156	0.128818	bottom	0.0112	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000199448,9606.ENSP00000199764,9606.ENSP00000204679,9606.ENSP00000205402,9606.ENSP00000215832,9606.ENSP00000215838,9606.ENSP00000216124,9606.ENSP00000216962,9606.ENSP00000217131,9606.ENSP00000217402,9606.ENSP00000218516,9606.ENSP00000219345,9606.ENSP00000220166,9606.ENSP00000222219,9606.ENSP00000225927,9606.ENSP00000227266,9606.ENSP00000229268,9606.ENSP00000231368,9606.ENSP00000237530,9606.ENSP00000240617,9606.ENSP00000242285,9606.ENSP00000245907,9606.ENSP00000247933,9606.ENSP00000253413,9606.ENSP00000254286,9606.ENSP00000256637,9606.ENSP00000258145,9606.ENSP00000259470,9606.ENSP00000260118,9606.ENSP00000261416,9606.ENSP00000261889,9606.ENSP00000262646,9606.ENSP00000263559,9606.ENSP00000263593,9606.ENSP00000264039,9606.ENSP00000264595,9606.ENSP00000265062,9606.ENSP00000268695,9606.ENSP00000270142,9606.ENSP00000271064,9606.ENSP00000273398,9606.ENSP00000276390,9606.ENSP00000280800,9606.ENSP00000286788,9606.ENSP00000294785,9606.ENSP00000297258,9606.ENSP00000299138,9606.ENSP00000299300,9606.ENSP00000299427,9606.ENSP00000302046,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000303208,9606.ENSP00000305692,9606.ENSP00000306920,9606.ENSP00000307078,9606.ENSP00000309474,9606.ENSP00000310832,9606.ENSP00000314508,9606.ENSP00000314606,9606.ENSP00000317257,9606.ENSP00000320117,9606.ENSP00000320866,9606.ENSP00000323036,9606.ENSP00000327694,9606.ENSP00000331201,9606.ENSP00000333298,9606.ENSP00000335153,9606.ENSP00000336666,9606.ENSP00000337354,9606.ENSP00000339001,9606.ENSP00000339063,9606.ENSP00000340409,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000343635,9606.ENSP00000345656,9606.ENSP00000345672,9606.ENSP00000346032,9606.ENSP00000347872,9606.ENSP00000348965,9606.ENSP00000349687,9606.ENSP00000350199,9606.ENSP00000351777,9606.ENSP00000351926,9606.ENSP00000354608,9606.ENSP00000357981,9606.ENSP00000358089,9606.ENSP00000358994,9606.ENSP00000359540,9606.ENSP00000359664,9606.ENSP00000360609,9606.ENSP00000360635,9606.ENSP00000361471,9606.ENSP00000361562,9606.ENSP00000361818,9606.ENSP00000361883,9606.ENSP00000361930,9606.ENSP00000362680,9606.ENSP00000362946,9606.ENSP00000363603,9606.ENSP00000363827,9606.ENSP00000364782,9606.ENSP00000365576,9606.ENSP00000367123,9606.ENSP00000367220,9606.ENSP00000368678,9606.ENSP00000368920,9606.ENSP00000369055,9606.ENSP00000369081,9606.ENSP00000369538,9606.ENSP00000370115,9606.ENSP00000370542,9606.ENSP00000371152,9606.ENSP00000371193,9606.ENSP00000373312,9606.ENSP00000376911,9606.ENSP00000377055,9606.ENSP00000377148,9606.ENSP00000378394,9606.ENSP00000379680,9606.ENSP00000384886,9606.ENSP00000388996,9606.ENSP00000395473,9606.ENSP00000398722,9606.ENSP00000401508,9606.ENSP00000403362,9606.ENSP00000408411,9606.ENSP00000409581,9606.ENSP00000413606,9606.ENSP00000420384,9606.ENSP00000424183,9606.ENSP00000426455,9606.ENSP00000431984,9606.ENSP00000437125,9606.ENSP00000438399,9606.ENSP00000451206,9606.ENSP00000454071,9606.ENSP00000455114,9606.ENSP00000465685,9606.ENSP00000466259,9606.ENSP00000470176,9606.ENSP00000473631,9606.ENSP00000475750,9606.ENSP00000479606,9606.ENSP00000483185,9606.ENSP00000488437,9606.ENSP00000490083,9606.ENSP00000493153,9606.ENSP00000495247,9606.ENSP00000495274,9606.ENSP00000495631,9606.ENSP00000497733,9606.ENSP00000498772	FUCA2,GRN,EPDR1,CEACAM6,GNPTG,DLD,MAPK1,TCN2,ARSA,PYGB,CTSZ,CHMP4B,GLA,PLA2G15,CTSH,DNASE2,NAGLU,CTSC,USP5,LNPEP,RPN2,PLBD1,CLTA,C3,IDUA,ATP6V1E1,ACTR10,SORT1,GNS,CTSV,GGH,HEXB,SNX1,RAB2A,VPS26A,SIAE,GPC1,AGA,RAB7A,GALNS,SOD1,TINAGL1,ATP6V1A,ATP6V1B2,PLBD2,CCT8,NCSTN,FABP5,VPS35,CCT2,TPP1,RNASE6,GUSB,PA2G4,PCSK9,GAA,GLB1,KIF5B,PSMD1,CTSF,GBA,SGSH,CPNE1,TRIP10,CALR,ACPP,AP2A2,HGS,LAMP1,HSP90AA1,AP1S1,LIPA,TUBB,EEF1A1,SMPD1,TUBB4B,PRDX6,MEAK7,VAPA,CTSB,ANXA2,VAT1,DYNC1H1,GM2A,AP1B1,VCP,AP2A1,PPT2,CTSS,TIAL1,MYO6,CREG1,CTBS,HSP90AB1,DPP7,ASS1,CTSA,SDC4,CAP1,YWHAB,SRC,RAB14,FUCA1,HSPG2,NEU1,UBQLN1,SLC3A2,ACTR2,AGRN,NHLRC3,B4GALT1,TXNDC5,GDI2,SERPINB1,SDC1,ASAH1,CPPED1,SEC13,LGMN,PRCP,AP1G1,PSAP,NAGA,IFI30,AP1M1,MAN2B1,CHID1,NAPRT,AP2M1,LAMP2,ARRB1,STXBP2,CST7,LAMTOR3,RNASET2,CAPN1,HSPA8,IST1,NPC2,LDLR,HEXA,AP1M2,ACLY,AP2S1,DNAJC3,HEBP2,CLTC,AP2B1,PRSS2,ATP6AP2,PPT1,MANBA,AP3D1,ARHGEF7,CDC42,CLN5
GO:0042641	Actomyosin	17	1.07393	bottom	0.0112	afc	9606.ENSP00000216181,9606.ENSP00000252699,9606.ENSP00000340211,9606.ENSP00000341189,9606.ENSP00000351022,9606.ENSP00000377941,9606.ENSP00000391249,9606.ENSP00000411825,9606.ENSP00000413507,9606.ENSP00000420213,9606.ENSP00000422896,9606.ENSP00000437073,9606.ENSP00000464359,9606.ENSP00000491657,9606.ENSP00000493594,9606.ENSP00000494125,9606.ENSP00000498577	MYH9,ACTN4,CORO1B,PTK2,TPM1,ACTN1,SEPTIN9,PDCD6IP,SEPTIN7,FLNB,SEPTIN11,MYO18A,MYL12A,LPP,MYH14,TPM4,TPM3
GO:0099512	Supramolecular fiber	122	0.386647	bottom	0.0112	ks	9606.ENSP00000001008,9606.ENSP00000167588,9606.ENSP00000209718,9606.ENSP00000211998,9606.ENSP00000216181,9606.ENSP00000217402,9606.ENSP00000219150,9606.ENSP00000223836,9606.ENSP00000246662,9606.ENSP00000248437,9606.ENSP00000251047,9606.ENSP00000252244,9606.ENSP00000252699,9606.ENSP00000258091,9606.ENSP00000258418,9606.ENSP00000260363,9606.ENSP00000260385,9606.ENSP00000261366,9606.ENSP00000261479,9606.ENSP00000262498,9606.ENSP00000262960,9606.ENSP00000264071,9606.ENSP00000264414,9606.ENSP00000265729,9606.ENSP00000268182,9606.ENSP00000273130,9606.ENSP00000275603,9606.ENSP00000278568,9606.ENSP00000280326,9606.ENSP00000282841,9606.ENSP00000286788,9606.ENSP00000287814,9606.ENSP00000290378,9606.ENSP00000295688,9606.ENSP00000298492,9606.ENSP00000299300,9606.ENSP00000303356,9606.ENSP00000303908,9606.ENSP00000307078,9606.ENSP00000311905,9606.ENSP00000316779,9606.ENSP00000317334,9606.ENSP00000319664,9606.ENSP00000320663,9606.ENSP00000321348,9606.ENSP00000323856,9606.ENSP00000327054,9606.ENSP00000336799,9606.ENSP00000336831,9606.ENSP00000338934,9606.ENSP00000339001,9606.ENSP00000340211,9606.ENSP00000341289,9606.ENSP00000345731,9606.ENSP00000348163,9606.ENSP00000348965,9606.ENSP00000349259,9606.ENSP00000350719,9606.ENSP00000351022,9606.ENSP00000352264,9606.ENSP00000354251,9606.ENSP00000354573,9606.ENSP00000354681,9606.ENSP00000354791,9606.ENSP00000355124,9606.ENSP00000356056,9606.ENSP00000357283,9606.ENSP00000357633,9606.ENSP00000358866,9606.ENSP00000358994,9606.ENSP00000361818,9606.ENSP00000362680,9606.ENSP00000363559,9606.ENSP00000364585,9606.ENSP00000364685,9606.ENSP00000364721,9606.ENSP00000369129,9606.ENSP00000373489,9606.ENSP00000373706,9606.ENSP00000373905,9606.ENSP00000377298,9606.ENSP00000377470,9606.ENSP00000377508,9606.ENSP00000377941,9606.ENSP00000377958,9606.ENSP00000378323,9606.ENSP00000380378,9606.ENSP00000381581,9606.ENSP00000383003,9606.ENSP00000386043,9606.ENSP00000387261,9606.ENSP00000389168,9606.ENSP00000389252,9606.ENSP00000391249,9606.ENSP00000394496,9606.ENSP00000401010,9606.ENSP00000404854,9606.ENSP00000414982,9606.ENSP00000420213,9606.ENSP00000434513,9606.ENSP00000437073,9606.ENSP00000439020,9606.ENSP00000442600,9606.ENSP00000443475,9606.ENSP00000449089,9606.ENSP00000449404,9606.ENSP00000450385,9606.ENSP00000464359,9606.ENSP00000468312,9606.ENSP00000477781,9606.ENSP00000479606,9606.ENSP00000487365,9606.ENSP00000491215,9606.ENSP00000493594,9606.ENSP00000494125,9606.ENSP00000494750,9606.ENSP00000495360,9606.ENSP00000495530,9606.ENSP00000496166,9606.ENSP00000498577,9606.ENSP00000498653,9606.ENSP00000499717	FKBP4,KRT20,KRT23,VCL,MYH9,CHMP4B,CORO1A,AK1,KRT9,TUBA4A,LMAN1,KRT1,ACTN4,CCT7,CAB39,KIF23,RMDN3,LMNB1,PSMA6,CFAP20,DPP9,TUBB4A,CUL3,SRI,IQGAP1,DYNC1LI1,CCT6A,PAK1,CCT5,GGPS1,CCT8,TIMP4,ACTC1,CCT3,ABRAXAS2,CCT2,DCXR,TWF2,KIF5B,LTBP4,BIN1,TCP1,NUDC,EML4,DIAPH2,PLEC,LMNB2,TUBA1B,PLS1,EZR,TUBB,CORO1B,TUBB4B,DLG1,PLS3,DYNC1H1,SPTBN1,SYNE2,TPM1,CD2AP,NCKAP1,MACF1,OPA1,DCTN1,KRT19,DYNLT1,LMNA,GLRX3,FLNA,MYO6,SDC4,SRC,EIF6,RCC2,MFAP2,MAPRE1,DSP,KRT18,DIAPH1,DNM2,NUMA1,CNP,JUP,ACTN1,CCT4,PPP3CA,PAFAH1B1,LCP1,FKBP1A,LTBP1,PSTPIP2,PPP1R12A,NPNT,SEPTIN9,CORO1C,CAPZB,NDRG1,KLC1,FLNB,EML3,MYO18A,TUBA1A,DAG1,TUBA1C,DNM1L,KRT8,MYL6B,MYL12A,EML2,TPT1,CLTC,HSPH1,HNRNPU,MYH14,TPM4,ACTB,CTNNB1,ENO1,ALDOA,TPM3,DEK,CALM1
